State,County,Sub/Urb,HH_Size,Tenure,HH_Income,Supp_Weight,Relationship,Weight,Age,Education,Marital,Person_Income,Year
34,35620,2,1,1,46000,126495,2,3212.95,46,39,5,46000,2005
34,35620,2,4,1,104000,121052,1,3445.24,41,35,5,35000,2005
34,35620,2,1,1,45600,294220,2,2940.15,80,36,4,45600,2005
34,35620,2,4,2,33000,169106,1,0.0,26,33,7,12000,2005
34,35620,2,1,1,33649,306535,2,2821.04,67,39,7,33649,2005
34,35620,2,5,1,251000,157083,1,2866.81,38,43,1,125500,2005
34,35620,2,2,1,27000,300919,1,3011.35,55,43,1,0,2005
34,35620,2,4,1,127111,163795,1,3035.73,48,43,1,81615,2005
34,35620,2,2,1,60000,321965,1,3115.82,57,39,1,0,2005
34,35620,2,7,1,101943,170259,1,3369.74,28,43,1,68100,2005
34,35620,2,2,2,153162,288896,1,3273.82,47,40,1,75081,2005
34,35620,2,4,2,40144,256693,1,2767.49,31,40,6,40144,2005
34,35620,2,4,1,136501,156688,1,3132.85,44,44,1,126765,2005
34,35620,2,1,1,11760,276382,2,3031.94,65,39,4,11760,2005
34,35620,2,2,1,38066,260154,1,2821.04,65,39,1,31393,2005
34,35620,2,3,1,87400,166183,1,3275.41,42,40,1,27400,2005
34,35620,2,2,1,101574,303764,1,3264.17,32,44,1,42037,2005
34,35620,2,1,1,7000,301464,2,3369.86,52,39,5,7000,2005
34,35620,2,6,1,62520,144853,1,0.0,39,39,1,23000,2005
34,35620,2,3,2,35000,146690,1,0.0,32,43,1,15000,2005
34,35620,2,4,1,8084,155206,1,0.0,40,39,1,3442,2005
34,35620,2,2,2,68000,343003,1,3285.48,23,39,1,20900,2005
34,35620,2,1,1,21599,294880,2,2805.92,65,39,4,21599,2005
34,35620,2,1,1,44578,319235,2,3645.27,28,43,7,44578,2005
34,35620,2,5,1,85000,153075,1,3581.71,39,43,1,78000,2005
34,35620,2,3,1,111597,156688,1,2777.86,40,43,1,11597,2005
34,35620,2,2,1,58800,223606,1,2235.22,61,39,1,56500,2005
34,35620,2,4,1,43130,103198,1,2380.48,40,39,1,1090,2005
34,35620,2,1,1,4399,254007,2,2502.35,73,39,4,4399,2005
34,35620,2,4,1,148616,144832,1,2676.47,39,43,1,10808,2005
34,35620,2,4,1,85010,110449,1,0.0,45,40,1,60005,2005
34,35620,2,2,1,20703,128242,1,1928.32,80,37,1,12452,2005
34,35620,2,1,1,22867,128242,2,2244.88,80,44,4,22867,2005
34,35620,2,2,3,9381,131837,1,2414.67,57,40,1,279,2005
34,35620,1,1,2,20000,124552,2,2308.56,45,39,5,20000,2005
34,35620,1,4,2,20000,101290,1,2805.16,36,39,1,20000,2005
34,35620,2,4,1,65176,161835,1,2606.96,49,39,1,43988,2005
34,35620,2,5,1,166716,114069,1,2233.33,40,43,1,858,2005
34,35620,2,4,1,85644,224647,1,2511.17,51,39,1,35000,2005
34,35620,2,1,1,23621,205956,2,2259.36,69,40,7,23621,2005
34,35620,2,1,1,13872,235826,2,2442.2,52,40,5,13872,2005
34,35620,1,1,1,14401,225919,2,2367.3,73,39,4,14401,2005
34,35620,1,4,1,153821,240137,1,2244.02,57,43,1,80797,2005
34,35620,2,2,2,13200,114545,1,2849.91,31,39,1,13200,2005
34,35620,2,5,1,50000,122058,1,2238.14,53,43,1,10000,2005
34,35620,1,1,2,45001,115192,2,2363.3,53,34,7,45001,2005
34,35620,1,2,1,63433,156387,1,2684.85,48,43,7,30001,2005
34,35620,1,2,1,22864,131058,1,2292.54,80,36,1,12033,2005
34,35620,1,1,2,17001,125324,2,2260.06,56,43,7,17001,2005
34,35620,1,2,2,9600,249321,1,2755.63,57,40,4,9600,2005
34,35620,1,4,2,55000,140717,1,3355.54,36,43,1,55000,2005
34,35620,1,4,2,24186,95681,1,2439.61,47,36,1,13385,2005
34,35620,2,2,2,7987,117917,1,0.0,46,38,7,0,2005
34,35620,2,3,2,42839,109060,1,0.0,60,45,5,31000,2005
34,35620,2,4,2,34000,120726,1,2475.69,35,39,1,34000,2005
34,35620,2,3,2,1600,97536,1,2740.97,33,36,6,1600,2005
34,35620,2,1,1,28399,219249,2,2190.96,85,35,4,28399,2005
34,35620,2,2,1,99400,271559,1,2676.47,35,40,2,13400,2005
34,35620,2,1,2,11503,239392,2,2656.51,85,35,4,11503,2005
34,35620,2,1,2,8359,239392,2,2656.51,80,39,3,8359,2005
34,35620,2,1,2,7199,125859,2,2475.21,66,39,3,7199,2005
34,35620,4,3,1,832568,232195,1,2250.97,57,44,1,358139,2005
34,35620,4,1,1,50000,226018,2,2440.79,42,39,5,50000,2005
34,35620,4,5,1,85000,118765,1,2238.14,54,39,1,50000,2005
34,35620,4,1,1,11239,240699,2,2363.67,85,40,4,11239,2005
34,35620,4,5,1,26000,108844,1,2590.21,41,39,1,25000,2005
34,35620,4,2,1,53411,205956,1,2379.65,62,44,1,31563,2005
34,35620,4,1,1,101700,215282,2,2439.61,48,44,5,101700,2005
34,35620,4,6,1,51014,118951,1,0.0,46,39,1,51007,2005
34,35620,2,2,1,42279,193863,1,2187.15,74,44,1,41979,2005
34,35620,2,1,1,16219,227154,2,2349.77,80,39,4,16219,2005
34,35620,2,3,2,36000,226097,1,2347.04,33,44,1,36000,2005
34,35620,2,2,1,83000,219481,1,2334.56,40,43,1,43000,2005
34,35620,2,2,1,154400,218929,1,2070.02,40,43,1,92000,2005
34,35620,2,2,2,4321,239924,1,2321.87,59,39,1,4321,2005
34,35620,2,1,1,18720,271081,2,2735.72,85,39,4,18720,2005
34,35620,2,2,1,61784,255398,1,2560.6,58,40,1,3202,2005
34,35620,2,4,1,180282,108844,1,2590.21,42,42,1,127325,2005
34,35620,2,2,1,55718,245489,1,2333.21,63,46,1,24859,2005
34,35620,2,5,1,83185,114069,1,2233.33,41,40,1,9171,2005
34,35620,2,1,1,11599,232584,2,2547.88,72,39,4,11599,2005
34,35620,2,3,1,68833,224560,1,2366.46,65,39,1,43214,2005
34,35620,2,9,2,96000,111227,1,2608.14,54,34,1,42000,2005
34,35620,2,2,1,59120,227154,1,2349.77,75,39,1,15021,2005
34,35620,2,3,2,1792,104484,1,2781.21,25,35,7,1792,2005
34,35620,2,2,1,185416,224647,1,2410.05,53,39,1,50000,2005
34,35620,2,2,1,98000,204083,1,2135.35,38,43,1,48000,2005
34,35620,2,6,1,78281,114069,1,2590.21,40,40,1,65081,2005
34,35620,2,2,2,4052,168996,1,3123.21,42,39,7,4052,2005
34,35620,2,2,2,44332,125859,1,2475.21,66,39,5,24413,2005
34,35620,2,1,2,4904,266444,2,2872.32,62,39,5,4904,2005
34,35620,2,2,1,25820,239392,1,2190.96,80,34,1,14200,2005
34,35620,2,2,2,81752,252684,2,2952.63,25,43,7,43744,2005
34,35620,2,4,1,93167,224241,1,2322.23,52,39,1,332,2005
34,35620,2,4,1,139020,117056,1,2136.31,36,39,1,40010,2005
34,35620,2,3,1,135305,131473,1,2676.73,51,40,1,28901,2005
34,35620,2,2,1,119029,239924,1,2321.87,59,43,5,84024,2005
34,35620,2,6,2,25000,96314,1,2933.58,40,43,1,25000,2005
34,35620,2,3,1,331616,135454,1,2530.31,46,44,1,215808,2005
34,35620,2,4,2,38000,129436,1,2625.44,39,40,7,29100,2005
34,35620,2,3,2,38220,127466,1,0.0,24,35,1,7020,2005
34,35620,2,4,1,30280,157083,1,3510.08,38,40,1,29140,2005
34,35620,2,2,1,175087,336515,1,3518.26,69,43,1,116087,2005
34,35620,2,3,1,8830,336515,1,3321.86,60,40,1,2430,2005
34,35620,2,2,2,141853,309960,2,3285.67,31,45,7,86253,2005
34,35620,2,2,1,110545,310397,1,2868.54,80,43,4,35246,2005
34,35620,2,2,1,31994,131091,1,3292.65,68,36,1,24799,2005
34,35620,2,3,3,227729,307833,2,3020.67,59,46,7,37453,2005
34,35620,2,4,1,423100,312998,1,3160.66,46,43,5,423100,2005
34,35620,2,3,1,265951,176429,1,3268.63,48,43,1,93359,2005
34,35620,2,1,1,93000,346637,2,3749.4,60,43,5,93000,2005
34,35620,2,4,1,82502,173696,1,3750.84,43,43,1,77501,2005
34,35620,2,2,1,94800,308874,1,3357.99,30,43,1,40400,2005
34,35620,2,1,1,16414,363776,2,3671.18,80,32,4,16414,2005
34,35620,2,4,1,242308,228859,1,2238.14,51,44,1,158806,2005
34,35620,2,5,1,201704,131473,1,2676.73,53,40,1,141364,2005
34,35620,2,5,1,76594,116762,1,2070.02,40,39,1,35024,2005
34,35620,2,1,1,37700,212458,2,2187.15,73,43,4,37700,2005
34,35620,2,2,1,63000,135822,1,2615.67,38,43,5,63000,2005
34,35620,4,4,1,253540,119595,1,2355.28,49,43,1,184000,2005
34,35620,4,6,1,145174,122058,1,2238.14,51,43,1,102562,2005
34,35620,2,2,1,14582,223606,1,2090.94,65,33,1,20000,2005
34,35620,2,4,1,150843,152409,1,0.0,32,43,7,101778,2005
34,35620,2,2,1,15147,336515,1,3321.86,60,37,1,5488,2005
34,35620,2,6,1,72250,176918,1,2578.95,58,39,1,40000,2005
34,35620,1,4,1,42400,152156,1,4120.36,39,38,1,40000,2005
34,35620,2,2,2,35010,168178,1,3032.88,57,43,7,27600,2005
34,35620,2,1,1,3001,163535,2,3126.52,74,41,4,3001,2005
34,35620,2,3,1,115951,316050,1,3181.86,69,39,1,18972,2005
34,35620,1,3,1,19042,193227,1,3143.9,68,40,1,11599,2005
34,35620,2,3,2,9744,122330,1,3069.83,49,34,6,9744,2005
34,35620,2,7,1,228926,226784,1,2805.47,50,38,1,100000,2005
34,35620,2,1,1,17112,321250,2,3564.9,80,39,4,17112,2005
34,35620,2,3,2,45000,146264,2,0.0,25,39,7,14000,2005
34,35620,2,5,2,25000,160395,1,0.0,44,39,1,15000,2005
34,35620,2,5,2,63720,164163,1,3090.03,16,35,7,24960,2005
34,35620,2,4,1,102149,130178,1,3277.65,47,43,1,50040,2005
34,35620,2,2,1,37479,340863,1,3358.01,70,43,4,28880,2005
34,35620,2,1,2,45002,320802,2,3580.09,48,44,7,45002,2005
34,35620,2,1,1,0,315205,2,3444.85,43,39,4,0,2005
34,35620,2,1,1,24312,321250,2,3564.9,79,40,4,24312,2005
34,35620,2,1,1,0,329433,2,3667.09,56,39,4,0,2005
34,35620,2,3,1,98038,342730,1,3566.61,63,44,1,50519,2005
34,35620,2,4,2,42050,151191,1,0.0,20,33,7,6000,2005
34,35620,2,5,2,65944,146264,1,0.0,29,40,7,29500,2005
34,35620,2,4,1,46000,153852,1,0.0,28,39,7,32000,2005
34,35620,2,4,1,50144,288896,1,3273.82,45,43,5,50144,2005
34,35620,2,3,1,50000,149260,1,2655.49,55,39,1,50000,2005
34,35620,2,4,2,71000,132519,1,2962.65,42,39,1,20000,2005
34,35620,1,2,1,210400,317039,1,3401.24,54,43,1,150200,2005
34,35620,1,2,1,65400,317039,1,3543.96,54,40,1,200,2005
34,35620,2,4,1,72406,164733,1,3684.87,34,40,1,41306,2005
34,35620,2,1,2,57000,299999,2,3234.15,51,40,5,57000,2005
34,35620,2,4,1,76000,227439,1,2355.28,48,43,1,56000,2005
34,35620,2,2,1,53774,210475,1,2102.2,69,40,1,45787,2005
34,35620,2,5,1,37000,114949,1,2475.69,35,39,1,12000,2005
34,35620,2,3,1,25923,125273,1,2567.05,41,40,6,25923,2005
34,35620,2,2,2,40030,234887,1,2567.05,40,39,6,40030,2005
34,35620,2,4,2,55000,125273,1,2676.73,52,39,1,30000,2005
34,35620,2,3,1,115215,232584,1,2402.38,71,40,1,50741,2005
34,35620,2,1,2,10800,129400,2,1975.51,48,39,7,10800,2005
34,35620,2,3,3,118426,119595,1,2322.23,51,43,1,9213,2005
34,35620,2,2,2,5500,100272,2,2276.99,50,43,7,-5000,2005
34,35620,2,3,1,64313,255042,1,2900.0,23,40,7,500,2005
34,35620,1,4,1,245294,259576,1,2733.09,74,44,3,53952,2005
34,35620,1,5,1,89506,109788,1,2699.68,40,41,1,49506,2005
34,35620,2,2,1,29002,245489,1,2732.67,56,38,1,-9999,2005
34,35620,1,5,1,150770,96304,1,2268.2,56,40,1,40771,2005
34,35620,1,5,1,70003,123188,1,2615.67,37,45,1,70003,2005
34,35620,1,6,2,54075,107815,1,2657.96,40,39,1,26801,2005
34,35620,1,4,1,96005,314026,1,2626.91,36,40,1,33002,2005
34,35620,2,1,2,15000,101290,2,2387.02,56,39,5,15000,2005
34,35620,2,4,2,48000,120832,1,0.0,33,35,1,35000,2005
34,35620,2,3,2,24480,120832,1,0.0,39,35,4,12480,2005
34,35620,2,2,2,36000,132492,1,0.0,22,40,7,14000,2005
34,35620,2,1,2,7000,149899,2,0.0,28,38,7,7000,2005
34,35620,2,4,1,85102,109312,1,0.0,31,43,1,35051,2005
34,35620,2,3,2,35000,129111,1,0.0,24,42,1,15000,2005
34,35620,1,2,2,20001,130488,1,0.0,35,43,5,20001,2005
34,35620,2,2,1,42198,225919,1,2187.15,70,44,1,27199,2005
34,35620,2,1,2,8191,256483,2,2484.09,25,39,4,8191,2005
34,35620,2,2,1,23922,193863,1,1894.63,63,39,1,14400,2005
34,35620,2,2,1,27088,219481,1,2334.56,41,39,1,25088,2005
34,35620,2,3,2,37000,246512,1,2435.74,45,38,1,0,2005
34,35620,2,4,1,103125,168996,1,2391.8,47,43,5,55100,2005
34,35620,4,4,1,148258,255398,1,2794.0,61,44,1,63847,2005
34,35620,4,1,1,15871,271081,2,2735.72,85,34,4,15871,2005
34,35620,4,4,1,74055,135069,1,2676.73,53,39,1,58085,2005
34,35620,2,1,1,127623,188985,2,1855.24,72,44,4,127623,2005
34,35620,2,2,1,60000,230978,1,2206.07,34,43,1,0,2005
34,35620,2,5,1,92031,117056,1,2136.31,36,41,5,30400,2005
34,35620,2,3,1,58800,116762,1,2070.02,43,43,5,48275,2005
34,35620,2,1,1,70849,117221,2,2276.48,48,38,5,70849,2005
34,35620,2,4,1,123876,114069,1,2233.33,44,43,1,69538,2005
34,35620,2,2,1,33047,224560,1,2507.45,61,38,1,8802,2005
34,35620,2,2,1,39135,205956,1,2259.36,68,39,1,22786,2005
34,35620,2,5,1,100400,123837,1,2440.79,44,43,1,100200,2005
34,35620,2,5,1,423032,125273,1,2567.05,42,39,1,91,2005
34,35620,2,3,2,111025,255859,1,2660.49,62,39,1,36012,2005
34,35620,2,1,1,85566,227439,2,2355.91,48,43,5,85566,2005
34,35620,2,3,1,150020,113309,1,2254.22,33,43,1,70010,2005
34,35620,2,4,1,64283,121301,1,2355.91,45,44,1,52283,2005
34,35620,2,2,1,36387,128242,1,2244.88,71,45,7,36072,2005
34,35620,2,2,2,9600,129289,1,2141.69,52,39,7,9600,2005
34,35620,2,5,2,52707,170613,1,4011.01,29,39,1,20800,2005
34,35620,2,2,2,20000,128137,1,2607.75,39,39,7,20000,2005
34,35620,2,1,1,12139,131058,2,2292.54,68,37,4,12139,2005
34,35620,2,2,1,173019,255231,1,2887.78,32,39,1,76000,2005
34,35620,2,4,1,529454,114069,1,2423.68,49,46,1,54800,2005
34,35620,2,2,1,31999,245489,1,2366.46,66,39,1,31999,2005
34,35620,2,2,1,100464,151055,2,0.0,48,40,7,63300,2005
34,35620,2,1,1,37195,300919,2,3116.3,53,43,5,37195,2005
34,35620,2,2,2,36695,360380,1,3532.63,28,42,7,31000,2005
34,35620,2,2,1,65000,153154,1,3322.25,38,39,6,65000,2005
34,35620,2,4,1,82320,140002,1,3566.84,43,40,1,50000,2005
34,35620,2,2,1,83160,312787,1,2805.92,69,39,1,71023,2005
34,35620,2,2,1,32678,253608,1,2868.54,79,40,1,22834,2005
34,35620,2,3,1,60127,360380,1,3532.63,25,43,7,20000,2005
34,35620,2,2,1,99202,300919,1,3011.35,57,40,1,78200,2005
34,35620,4,4,1,87000,146262,1,3157.23,30,40,1,1400,2005
34,35620,2,1,1,43883,232195,2,2380.48,43,46,5,43883,2005
34,35620,2,1,2,17580,255152,2,2939.48,41,40,7,17580,2005
34,35620,2,1,1,15235,323004,2,3171.92,85,39,4,15235,2005
34,35620,2,2,1,434254,342730,1,3697.9,58,44,1,423352,2005
34,35620,2,3,2,75000,154078,1,3273.82,46,40,6,75000,2005
34,35620,2,1,1,75317,273869,2,2865.52,39,44,7,75317,2005
34,35620,1,5,2,25000,135925,1,3299.78,36,40,1,0,2005
34,35620,2,2,1,33300,342730,1,3592.02,50,39,1,24000,2005
34,35620,2,1,1,67529,325580,2,3750.84,44,44,7,67529,2005
34,35620,2,4,1,34000,153075,1,2997.0,43,43,1,22000,2005
34,35620,2,4,1,55000,132519,1,3102.48,38,38,1,15000,2005
34,35620,2,1,2,25000,148217,2,0.0,40,39,6,25000,2005
34,35620,2,2,1,89636,322251,1,3011.35,59,43,1,59636,2005
34,35620,2,3,1,109720,176429,1,3268.63,47,44,1,808,2005
34,35620,2,2,1,634730,329433,1,3234.15,53,45,1,543790,2005
34,35620,2,5,1,100540,176429,1,3580.09,45,39,1,50000,2005
34,35620,2,1,3,13800,322426,2,3592.02,50,40,7,13800,2005
34,35620,2,4,1,177983,146063,1,3581.71,39,40,1,100150,2005
34,35620,2,2,1,80000,309960,1,3510.08,38,39,1,40000,2005
34,35620,2,3,1,125000,298829,1,2999.1,50,43,1,60000,2005
34,35620,2,6,2,55848,132265,1,3116.67,49,40,6,11448,2005
34,35620,2,1,2,26022,307833,2,3020.67,55,43,5,26022,2005
34,35620,2,4,1,431926,330805,1,3580.09,48,43,1,427388,2005
34,35620,2,1,1,38523,321250,2,3564.9,85,44,4,38523,2005
34,35620,2,1,1,21407,282446,2,2892.16,67,40,5,21407,2005
34,35620,2,3,1,90000,161762,1,3275.41,40,39,5,90000,2005
34,35620,2,1,1,13799,331225,2,3487.48,73,39,5,13799,2005
34,35620,2,2,2,19048,342730,1,3436.19,57,38,1,424,2005
34,35620,2,4,1,133706,160781,1,3392.92,55,39,1,116852,2005
34,35620,2,1,1,17512,285108,2,2935.03,70,44,4,17512,2005
34,35620,1,4,2,80808,174769,1,3444.63,43,42,1,80808,2005
34,35620,2,3,2,23000,339499,1,5374.58,28,34,1,23000,2005
34,35620,2,4,1,90101,221765,1,2608.14,52,40,1,22000,2005
34,35620,2,2,1,43299,225919,1,2187.15,73,43,1,20832,2005
34,35620,2,5,1,88000,123837,1,2440.79,42,41,1,75000,2005
34,35620,2,3,1,60000,97007,1,2387.02,55,42,1,0,2005
34,35620,2,2,2,36400,334613,1,2938.26,47,39,5,36400,2005
34,35620,2,2,1,41025,255398,2,2755.63,56,41,5,24025,2005
34,35620,2,4,1,141100,108844,1,2669.05,36,39,1,80550,2005
34,35620,2,4,1,72000,130928,1,2528.36,55,40,1,54000,2005
34,35620,2,4,1,94200,114817,1,2423.68,46,39,1,80100,2005
34,35620,2,5,1,73200,113309,1,2254.22,34,40,1,100,2005
34,35620,2,2,1,19965,110416,1,0.0,67,39,1,19052,2005
34,35620,2,4,1,644730,224241,1,2322.23,53,43,1,130940,2005
34,35620,2,5,1,95344,153896,1,3022.64,41,39,5,60344,2005
34,35620,2,2,1,52362,240137,1,2443.67,58,42,1,23101,2005
34,35620,2,7,1,81320,144848,1,2553.9,50,43,1,79213,2005
34,35620,2,4,1,197440,119812,1,2511.17,54,43,1,9070,2005
34,35620,2,3,1,86200,266444,1,2872.32,62,42,7,56200,2005
34,35620,2,1,1,22500,239189,2,2477.62,49,40,7,22500,2005
34,35620,1,5,2,55000,108849,1,2919.6,36,43,1,55000,2005
34,35620,1,1,2,45001,237890,2,2716.41,26,43,7,45001,2005
34,35620,2,4,1,23220,117056,1,2136.31,38,39,6,13400,2005
34,35620,2,2,2,73500,147612,1,2736.0,44,39,6,73500,2005
34,35620,2,2,2,65000,125324,1,2125.73,55,39,1,52000,2005
34,35620,2,1,1,36500,113573,2,0.0,31,38,7,36500,2005
34,35620,4,2,1,35000,135822,1,2615.67,38,43,5,35000,2005
34,35620,4,4,1,160000,121301,1,2355.28,46,43,1,80000,2005
34,35620,4,3,1,28064,119595,1,2322.23,52,40,5,16716,2005
34,35620,4,5,1,200000,114949,1,2475.69,37,43,1,150000,2005
34,35620,4,3,1,75000,120543,1,2440.79,44,40,5,45000,2005
34,35620,4,2,1,197100,239924,1,2321.87,57,45,1,50050,2005
34,35620,4,3,1,147004,122058,1,2238.14,50,46,1,97000,2005
34,35620,2,3,1,110000,117056,1,2334.56,40,40,1,110000,2005
34,35620,2,2,1,132000,222684,1,2250.97,56,44,1,77000,2005
34,35620,2,2,2,70952,222684,1,2234.89,50,39,6,48952,2005
34,35620,2,1,1,22696,249268,2,2592.71,79,35,4,22696,2005
34,35620,2,1,1,15000,215414,2,2649.96,34,42,7,15000,2005
34,35620,2,2,1,56848,112407,1,2590.21,41,43,5,56848,2005
34,35620,2,2,1,12372,239924,1,2235.22,62,39,1,12372,2005
34,35620,2,1,1,11611,240699,2,2363.67,85,39,4,11611,2005
34,35620,2,2,1,58168,234887,1,2676.73,53,34,1,38084,2005
34,35620,2,3,1,78000,108719,1,0.0,48,34,1,20000,2005
34,35620,2,5,1,88405,135454,1,3309.23,52,43,1,38405,2005
34,35620,2,2,1,58533,193863,1,1894.63,64,39,1,27913,2005
34,35620,2,4,1,80720,121301,1,2355.91,47,40,1,23110,2005
34,35620,2,4,1,104595,174044,1,4275.63,24,40,7,0,2005
34,35620,2,2,2,32315,122649,1,2805.75,58,39,7,32315,2005
34,35620,2,2,1,97041,243254,1,2248.03,76,40,4,17580,2005
34,35620,2,5,1,75772,137838,1,2866.76,40,44,1,34286,2005
34,35620,2,4,1,110050,244191,1,2503.47,43,40,1,37875,2005
34,35620,2,4,1,434450,118765,1,2250.97,56,44,1,424050,2005
34,35620,2,1,1,34499,235516,2,2371.08,65,43,4,34499,2005
34,35620,2,1,1,40000,255398,2,2560.6,55,43,7,40000,2005
34,35620,2,3,2,90000,252990,1,3069.66,26,40,3,32000,2005
34,35620,2,2,2,51003,152746,1,2665.69,53,34,1,0,2005
34,35620,2,5,1,90000,117056,1,2136.31,36,43,1,5000,2005
34,35620,2,2,1,92799,218568,1,2333.21,64,39,1,50799,2005
34,35620,2,4,1,51800,320466,1,4184.27,39,40,5,30400,2005
34,35620,2,5,1,96903,166183,1,3194.48,42,39,1,63499,2005
34,35620,2,3,1,213480,109561,1,2435.74,48,39,1,13000,2005
34,35620,2,1,2,5000,98750,2,2243.41,58,36,7,5000,2005
34,35620,2,2,1,51431,223606,1,2208.62,60,39,1,21000,2005
34,35620,2,5,1,56576,114949,1,2322.62,37,44,1,1508,2005
34,35620,2,4,1,37010,162007,1,3464.48,31,40,1,37005,2005
34,35620,2,1,2,34399,320664,2,3177.07,68,39,7,34399,2005
34,35620,2,1,2,16819,287015,2,2997.0,40,43,6,16819,2005
34,35620,2,2,1,67752,329433,1,3667.09,57,41,1,13031,2005
34,35620,2,1,1,20520,290829,2,3252.44,49,40,7,20520,2005
34,35620,2,5,1,135340,168178,1,2852.62,57,39,1,39900,2005
34,35620,1,4,2,62000,238019,1,4337.07,31,40,1,35000,2005
34,35620,2,3,1,60000,226784,1,3209.66,48,40,1,60000,2005
34,35620,2,1,1,50010,285102,2,3025.04,31,43,4,50010,2005
34,35620,2,2,2,13999,172364,1,0.0,52,39,5,8787,2005
34,35620,2,1,2,13548,162757,2,3787.36,55,39,5,13548,2005
34,35620,2,3,2,35000,130178,1,3277.65,46,39,1,35000,2005
34,35620,2,1,2,976,388055,2,4195.18,60,33,6,976,2005
34,35620,2,1,2,1,133428,2,4285.15,80,38,5,1,2005
34,35620,2,1,1,413751,307833,2,3020.67,56,43,5,413751,2005
34,35620,2,6,1,237909,159376,1,2999.1,51,44,1,84,2005
34,35620,1,3,1,111662,145641,1,3446.99,45,39,1,31581,2005
34,35620,2,1,1,41704,342730,2,3436.19,56,39,5,41704,2005
34,35620,2,2,1,55554,312115,1,2940.15,76,43,1,46899,2005
34,35620,2,4,1,95212,168109,1,3444.85,41,39,6,95212,2005
34,35620,2,1,1,80900,330805,2,3268.63,48,43,7,80900,2005
34,35620,2,4,1,113500,154078,1,3234.15,53,39,1,24000,2005
34,35620,2,4,1,54004,144067,1,0.0,38,43,1,2,2005
34,35620,2,1,1,14385,310397,2,2868.54,80,43,4,14385,2005
34,35620,2,1,1,61029,315205,2,3444.85,43,42,5,61029,2005
34,35620,2,1,2,39359,321250,2,3564.9,85,39,5,39359,2005
34,35620,2,1,2,16313,294220,2,2940.15,85,34,3,16313,2005
34,35620,2,3,2,31662,176918,1,3240.35,55,39,3,30290,2005
34,35620,2,4,1,120000,157083,1,2866.81,39,42,1,60000,2005
34,35620,2,5,2,79910,183150,1,3540.06,22,39,1,28000,2005
34,35620,2,4,2,20800,98551,1,2515.31,44,39,1,0,2005
34,35620,2,2,1,75004,108719,1,2744.99,57,46,1,40002,2005
34,35620,2,1,2,30000,170613,2,3069.11,31,40,7,30000,2005
34,35620,2,4,1,160089,119595,1,2187.15,74,44,1,99664,2005
34,35620,2,1,2,23000,305567,2,2786.17,26,37,7,23000,2005
34,35620,2,1,2,15016,87431,2,2194.47,48,38,5,15016,2005
34,35620,1,4,1,85103,146262,1,3355.54,36,43,1,65002,2005
34,35620,2,1,2,1400,111660,2,2627.96,63,39,5,1400,2005
34,35620,2,1,2,20000,155925,2,4384.12,40,39,3,20000,2005
34,35620,1,4,2,13803,91159,1,2287.6,46,39,4,6800,2005
34,35620,2,1,2,6518,108980,2,0.0,77,44,4,6518,2005
34,35620,2,3,2,51854,129111,1,0.0,24,39,1,30854,2005
34,35620,2,5,1,53220,116762,1,2355.28,46,44,1,47220,2005
34,35620,2,2,1,125350,226361,1,2581.69,32,43,1,70350,2005
34,35620,2,3,1,194572,253255,1,2755.63,56,43,1,118365,2005
34,35620,2,2,1,68100,140603,1,2525.14,62,44,1,40500,2005
34,35620,2,2,2,72090,276098,2,3118.06,39,37,7,38090,2005
34,35620,2,4,1,79700,120751,1,2590.21,40,42,1,79700,2005
34,35620,2,4,1,112000,114069,1,2233.33,42,43,1,52000,2005
34,35620,4,2,1,64206,128522,1,2815.08,62,39,1,45603,2005
34,35620,4,4,1,152208,151055,1,0.0,48,42,1,150604,2005
34,35620,2,1,1,96444,225069,2,2244.02,59,44,5,96444,2005
34,35620,2,3,2,66658,163847,1,3650.05,44,39,1,42826,2005
34,35620,2,1,1,15000,225069,2,2244.02,56,39,5,15000,2005
34,35620,1,4,2,102062,147609,1,3198.56,35,43,1,65000,2005
34,35620,2,7,1,102471,91159,1,2590.21,41,41,1,88051,2005
34,35620,2,1,1,40349,205956,2,2259.36,65,39,5,40349,2005
34,35620,2,5,1,161698,130928,1,2732.67,56,43,1,10337,2005
34,35620,2,3,2,37099,128247,1,3022.64,40,39,7,28799,2005
34,35620,2,1,1,105000,234887,2,2567.05,43,44,7,105000,2005
34,35620,2,2,1,120524,147609,1,3198.56,37,43,1,70162,2005
34,35620,2,5,1,427920,129436,1,2625.44,37,44,1,7485,2005
34,35620,2,3,1,179168,255398,1,2755.63,58,40,1,130084,2005
34,35620,2,1,1,5400,219249,2,2190.96,80,39,4,5400,2005
34,35620,2,3,2,43000,117844,1,0.0,37,43,1,18000,2005
34,35620,2,4,1,126866,339854,1,3419.92,53,44,1,65666,2005
34,35620,2,3,1,132074,199709,1,4580.92,56,43,5,131824,2005
34,35620,2,2,2,21306,161835,1,2606.96,48,37,1,19000,2005
34,35620,4,5,1,115000,107240,1,1879.37,49,43,1,8000,2005
34,35620,2,3,1,182200,156688,1,2777.86,41,44,1,92100,2005
34,35620,2,2,2,86000,168109,1,3444.85,40,43,5,86000,2005
34,35620,2,1,2,7799,321250,2,3564.9,85,37,5,7799,2005
34,35620,1,4,1,50000,346888,1,3593.66,41,43,1,30000,2005
34,35620,1,1,1,41860,324831,2,3531.47,30,44,5,41860,2005
