Merge,State,Sub/Urb,HH_Size,Tenure,HH_Income,Supp_Weight,Relationship,Weight,Age,Education,Marital,Person_Income,Year,County
1452,22,4,2,1,21416,135375,1,1501.12,75,36,1,16567,1994,
1451,22,4,2,1,60703,149591,2,1549.73,44,34,5,30308,1994,
1450,22,4,4,1,60060,150904,1,1728.26,31,39,1,34000,1994,
47684,22,4,4,1,37330,133657,1,1373.0,33,43,1,36150,1994,
47683,22,4,7,1,86597,123785,1,1238.01,52,39,1,42377,1994,
47682,22,4,3,1,15064,123541,1,1188.61,60,39,1,13000,1994,
47681,22,4,2,1,42870,119069,2,1229.75,28,40,7,27870,1994,
47687,22,4,3,1,136650,143867,1,1444.46,39,46,1,72000,1994,
47686,22,4,2,1,39800,129555,1,1510.81,53,39,1,11500,1994,
47688,22,4,2,1,46462,122715,1,1431.31,69,43,1,39782,1994,
47689,22,4,2,2,75190,143867,1,1444.46,38,43,1,45075,1994,
47694,22,4,2,1,16761,122715,1,1431.31,69,39,1,13679,1994,
47693,22,4,1,2,18000,129043,2,1269.6,23,40,7,18000,1994,
47692,22,4,4,1,104676,128410,1,1238.01,51,37,1,64062,1994,
47691,22,4,5,1,76800,123785,1,1151.98,46,39,1,63000,1994,
47690,22,4,4,1,151985,123785,1,1238.01,50,43,1,48000,1994,
47719,22,4,1,2,23100,125799,2,1238.01,53,39,5,23100,1994,
47713,22,4,3,1,30480,143867,1,1442.72,39,39,1,5480,1994,
47715,22,4,3,1,53648,152792,1,1151.98,45,43,1,20591,1994,
47714,22,4,5,1,91511,123785,1,1151.98,46,44,1,47727,1994,
47717,22,4,3,1,92000,123785,1,1238.01,50,39,1,56500,1994,
47716,22,4,5,1,56750,123785,1,1151.98,48,39,1,40000,1994,
47718,22,4,4,2,42050,61610,1,0.0,34,40,1,25,1994,
47710,22,4,5,1,76939,128410,1,1323.69,65,43,1,45260,1994,
47709,22,4,1,2,20000,59910,2,1356.47,32,39,7,20000,1994,
47707,22,4,2,2,48115,167276,2,1684.0,30,41,7,15105,1994,
47703,22,4,2,2,5864,118252,1,1430.38,30,37,7,5864,1994,
47704,22,4,1,2,5580,72941,2,0.0,60,32,6,5580,1994,
47706,22,4,1,2,27100,127954,2,1276.12,43,39,4,27100,1994,
47702,22,4,2,2,7700,160170,1,1572.99,29,39,7,7700,1994,
47701,22,4,2,2,7200,197664,1,2020.97,49,36,6,7200,1994,
47699,22,4,2,3,27158,62687,2,0.0,50,32,7,23581,1994,
47695,22,4,2,2,41086,132684,1,1325.81,21,40,7,17081,1994,
47697,22,4,1,2,32900,120677,2,1176.23,51,39,4,32900,1994,
47696,22,4,2,2,32392,120677,1,1176.23,53,36,3,3792,1994,
47675,22,4,3,1,97846,124754,1,1253.62,28,43,1,36523,1994,
47677,22,4,2,1,43107,123785,1,1234.38,45,44,5,43107,1994,
47676,22,4,2,1,82911,124754,1,1229.75,28,44,1,54825,1994,
47680,22,4,1,1,26554,118733,2,1151.98,49,39,6,26554,1994,
47679,22,4,3,1,46100,152792,1,1509.94,40,40,4,46100,1994,
47678,22,4,4,1,64550,133657,1,1373.0,34,43,1,24525,1994,
47674,22,4,1,2,43247,148990,2,1521.75,44,44,5,43247,1994,
47711,22,4,5,1,125070,120677,1,1317.94,57,40,1,48015,1994,
47712,22,4,4,1,96872,67386,1,1189.71,49,43,1,83786,1994,
11428,22,2,1,1,14059,116117,2,1170.62,70,41,4,14059,1994,
11430,22,2,3,1,40662,133408,1,1325.41,36,43,1,28081,1994,
11429,22,2,2,1,51677,134603,1,1350.62,80,43,1,31001,1994,
11437,22,2,3,1,108850,122163,1,1228.77,52,40,1,60000,1994,
11436,22,2,2,1,71616,134223,1,1228.77,54,39,1,38639,1994,
11434,22,2,2,1,28272,125855,1,1293.58,67,39,1,8233,1994,
11431,22,2,4,1,82646,122163,1,1233.35,49,39,1,11323,1994,
11433,22,2,1,1,1306,134603,2,1350.62,79,36,4,1306,1994,
11432,22,2,4,1,53257,133408,1,1325.41,35,43,5,47001,1994,
11411,22,2,3,2,21310,61874,2,1310.78,27,33,7,8000,1994,
11410,22,2,2,1,28420,72995,1,1456.69,30,43,1,15020,1994,
11409,22,2,2,1,57000,61874,2,1310.78,29,40,7,37000,1994,
11408,22,2,3,2,48050,59228,1,1371.48,53,39,1,33000,1994,
11421,22,2,1,1,15087,134603,2,1350.62,80,35,4,15087,1994,
11419,22,2,3,2,65149,122163,1,1233.35,47,40,1,26037,1994,
11418,22,2,2,2,18100,134603,1,1227.55,86,34,1,12050,1994,
11417,22,1,2,2,42660,64731,2,0.0,24,34,7,28100,1994,
11416,22,1,3,2,10952,75095,1,0.0,21,39,7,952,1994,
11414,22,1,1,2,22333,68934,2,1392.57,41,43,5,22333,1994,
11412,22,1,3,2,39700,68515,1,1566.56,38,36,1,32000,1994,
11443,22,2,5,1,47903,134223,1,1348.9,44,39,1,25095,1994,
11458,22,2,4,1,46480,59821,1,0.0,54,43,1,15480,1994,
11459,22,2,4,1,18880,100713,1,1967.88,56,40,6,0,1994,
11470,22,1,4,1,56100,68934,1,1452.81,52,41,1,30050,1994,
11469,22,1,1,2,5318,142585,2,1430.71,82,32,4,5318,1994,
11440,22,2,5,1,13500,64680,1,1428.39,41,37,1,10000,1994,
11439,22,2,3,1,90200,120779,1,1375.62,34,40,1,50100,1994,
11438,22,2,2,1,78004,127905,1,1396.56,37,43,1,58002,1994,
11471,22,1,3,2,5616,76647,1,1517.88,22,40,5,5616,1994,
11473,22,1,2,2,9000,68153,1,1513.09,43,41,4,9000,1994,
11475,22,1,3,1,67956,78909,1,0.0,59,33,1,13474,1994,
11474,22,1,2,2,18000,89281,1,0.0,54,34,1,0,1994,
11455,22,2,1,1,55000,129902,2,1576.31,35,40,7,55000,1994,
11454,22,2,2,1,127496,142398,1,1228.77,50,44,1,47243,1994,
11445,22,2,6,1,172062,135540,1,1632.0,68,40,1,71120,1994,
11444,22,2,4,1,104302,134223,1,1348.9,43,40,1,95282,1994,
11453,22,2,5,1,61300,133408,1,1396.56,37,39,1,61150,1994,
11452,22,2,1,2,35952,134603,2,1350.62,76,39,4,35952,1994,
11451,22,2,1,2,19200,104931,2,1112.3,35,44,3,19200,1994,
11456,22,2,3,1,46343,141145,1,1288.88,71,34,1,20671,1994,
11447,22,2,3,1,129683,133408,1,1325.41,38,44,1,45800,1994,
11446,22,2,2,1,20534,134603,1,1350.62,80,40,1,8301,1994,
11448,22,2,1,1,9058,134603,2,1350.62,83,40,4,9058,1994,
11450,22,2,2,1,13100,135540,1,1177.31,61,39,1,6500,1994,
11449,22,2,3,1,126200,125855,1,1177.31,60,40,1,83100,1994,
11398,22,2,4,1,136999,127905,1,1375.62,31,43,1,100999,1994,
11397,22,2,4,1,137298,135540,1,1351.15,64,39,1,42697,1994,
11395,22,2,3,1,34906,134223,1,1342.57,43,44,5,34906,1994,
11391,22,2,1,2,12000,161565,2,1789.78,79,39,4,12000,1994,
11390,22,2,1,2,5514,142398,2,1417.58,52,43,5,5514,1994,
11389,22,2,1,2,5436,137835,2,1361.11,68,34,5,5436,1994,
11388,22,2,2,2,8446,129902,1,1576.31,39,35,7,2761,1994,
11404,22,2,6,1,33136,63952,1,1478.87,36,39,1,33091,1994,
11407,22,2,4,1,39500,62632,1,0.0,33,39,1,39250,1994,
11406,22,2,5,1,38000,127905,1,1267.74,33,40,1,0,1994,
11405,22,2,2,1,42641,137835,1,1293.58,67,39,1,40500,1994,
11596,22,2,4,1,59308,127905,1,1396.56,36,39,1,44308,1994,
11598,22,2,2,1,26213,133408,1,1396.56,35,39,1,25034,1994,
11597,22,2,5,1,148170,122163,1,1395.47,48,44,1,75523,1994,
11595,22,2,1,1,53259,134223,2,1342.57,40,44,4,53259,1994,
11604,22,2,1,1,17126,116117,2,1170.62,70,39,4,17126,1994,
11603,22,2,2,1,38020,138644,1,1441.4,56,34,1,38010,1994,
11602,22,2,3,1,53550,133408,1,1396.56,36,40,1,29900,1994,
11600,22,2,1,1,51250,134223,2,1342.57,40,43,5,51250,1994,
11599,22,2,3,1,68033,137368,1,1395.47,45,43,5,55105,1994,
11594,22,2,4,1,70640,127905,1,1267.74,33,40,4,35640,1994,
11402,22,2,5,1,34102,64680,1,1478.87,39,43,1,13055,1994,
11401,22,2,1,1,24000,138644,2,1385.89,60,39,5,24000,1994,
11400,22,2,3,1,48910,134223,1,1342.57,41,40,1,15187,1994,
11399,22,2,1,1,6200,134603,2,1350.62,80,34,4,6200,1994,
11403,22,2,1,1,64000,131015,2,1348.9,44,43,5,64000,1994,
57187,22,2,1,1,7365,104885,2,1056.76,87,33,4,7365,1994,
57188,22,2,2,1,29181,104885,1,997.53,83,34,1,19550,1994,
57190,22,2,2,2,25990,104885,1,997.53,89,38,1,13266,1994,
57189,22,2,1,2,17750,117051,2,1222.96,39,41,5,17750,1994,
57192,22,2,2,2,29100,120409,1,1208.88,51,39,4,21000,1994,
57195,22,2,5,2,37200,65511,1,0.0,33,43,1,19200,1994,
57400,22,2,2,1,18404,114325,1,1305.02,63,39,1,12831,1994,
57401,22,2,1,1,0,145828,2,1453.51,42,39,4,0,1994,
57186,22,2,2,1,27704,104885,1,997.53,80,39,1,23827,1994,
57185,22,2,2,1,29382,104885,1,1056.76,81,39,4,20980,1994,
57177,22,2,5,1,72238,123021,1,1267.98,36,39,1,2538,1994,
57178,22,2,3,1,86622,145828,1,1453.51,40,43,1,10411,1994,
57403,22,2,1,1,44100,127541,2,1335.24,59,39,5,44100,1994,
57404,22,2,1,2,9000,123766,2,1209.12,54,34,5,9000,1994,
57402,22,2,2,1,59042,126399,1,1324.27,48,39,1,23027,1994,
57179,22,1,1,2,11725,140058,2,1402.8,48,43,7,11725,1994,
57180,22,1,2,2,10735,68492,1,1698.04,28,37,1,10735,1994,
57182,22,1,2,2,28000,154476,1,1539.7,44,41,6,25000,1994,
57181,22,1,4,2,31777,70682,1,1450.83,32,40,5,15744,1994,
57183,22,1,1,2,16000,72362,2,0.0,23,40,7,16000,1994,
57175,22,2,3,1,102013,120409,1,1209.12,53,39,1,39337,1994,
57176,22,2,2,1,57036,120409,1,1208.88,52,40,1,10008,1994,
57213,22,2,3,1,63580,111418,1,1111.33,62,45,1,38000,1994,
57215,22,2,2,1,72417,145828,1,1324.27,46,40,1,40187,1994,
57214,22,2,2,1,31335,145828,1,1358.8,43,42,1,23000,1994,
57212,22,2,3,1,105999,120409,1,1209.12,51,44,1,99999,1994,
57197,22,1,3,1,36161,76111,1,1701.88,71,40,1,15654,1994,
57198,22,1,7,1,31625,151991,1,1792.53,60,41,1,10150,1994,
57200,22,1,5,2,19036,118131,1,1659.53,43,41,1,5536,1994,
57199,22,1,4,2,5856,126281,1,1267.38,28,39,7,5856,1994,
57196,22,1,5,2,18330,79457,1,1759.55,40,39,1,13000,1994,
57216,22,2,5,1,112370,126399,1,1209.12,50,43,1,60039,1994,
57217,22,2,5,1,74578,106058,1,1137.95,40,43,1,40808,1994,
57219,22,2,4,1,40120,106058,1,1137.95,36,44,1,40060,1994,
57220,22,2,4,1,59440,106058,1,1137.95,43,39,1,14440,1994,
57221,22,2,1,2,7000,113531,2,1143.17,23,35,6,7000,1994,
57223,22,2,2,1,117454,129724,1,1222.96,39,44,1,69404,1994,
57224,22,2,2,2,39000,144893,1,1464.14,23,40,1,27000,1994,
57225,22,2,1,1,10994,110448,2,1104.55,68,34,4,10994,1994,
57226,22,2,2,1,49700,117051,1,1222.96,38,40,7,49700,1994,
57227,22,2,2,1,63600,138657,2,1490.31,27,43,7,42577,1994,
57233,22,2,5,1,107999,62126,1,0.0,50,46,1,99999,1994,
57232,22,2,1,1,43702,110794,2,1132.85,70,43,4,43702,1994,
57231,22,2,3,1,105500,145828,1,1324.27,45,43,1,83000,1994,
57228,22,2,3,1,27047,129724,1,1306.66,31,39,1,2047,1994,
57230,22,2,4,1,177000,106058,1,1358.8,42,46,1,85000,1994,
57229,22,2,3,1,89000,129724,1,1137.95,40,44,1,41000,1994,
57238,22,2,4,1,80400,126399,1,1324.27,46,39,1,60150,1994,
57236,22,2,3,1,61865,111418,1,1111.33,62,39,1,41112,1994,
57237,22,2,5,1,40968,104885,1,997.53,82,36,1,10548,1994,
57235,22,2,2,1,17316,110794,1,1253.3,74,36,1,13194,1994,
57234,22,2,4,1,73200,145828,1,1358.8,41,43,1,45050,1994,
57239,22,2,3,1,86448,128619,1,1382.7,26,39,7,44585,1994,
57240,22,2,3,1,55120,129724,1,1343.49,31,43,1,50060,1994,
57241,22,2,2,1,62500,109907,1,1408.29,68,44,1,35500,1994,
57242,22,2,1,2,17800,132218,2,1324.27,45,39,5,17800,1994,
57244,22,2,3,2,28667,110448,1,1408.29,68,38,1,10380,1994,
57243,22,2,1,2,19000,106058,2,1080.18,40,43,7,19000,1994,
57245,22,2,1,2,16000,129940,2,1358.8,44,39,5,16000,1994,
57259,22,1,2,2,25272,130278,1,1289.36,38,40,5,25272,1994,
57266,22,1,2,2,10000,88732,1,0.0,69,31,6,4800,1994,
57265,22,1,1,2,5424,98806,2,985.27,66,34,4,5424,1994,
57264,22,1,2,2,10776,98119,2,978.73,52,38,7,5352,1994,
57263,22,1,1,2,6084,107891,2,1155.12,70,34,4,6084,1994,
57261,22,1,4,2,38885,130278,1,1289.36,38,40,7,24960,1994,
57260,22,1,2,2,37624,98119,1,978.73,50,43,5,30624,1994,
57255,22,1,4,1,36700,130316,1,1295.48,37,32,1,27600,1994,
57257,22,1,4,2,57944,82976,1,1593.11,52,39,6,19344,1994,
57256,22,1,1,1,14722,111104,2,1119.42,77,36,4,14722,1994,
57254,22,1,2,2,18046,118025,1,1491.8,68,32,1,17227,1994,
57250,22,2,4,1,20000,122985,1,1217.18,36,39,6,20000,1994,
20535,22,2,4,1,32071,139491,1,1396.31,19,39,7,12451,1994,
20534,22,2,1,1,4800,119827,2,1186.83,87,34,4,4800,1994,
20533,22,2,6,1,29813,64534,1,0.0,45,40,1,16583,1994,
20532,22,2,1,1,16581,121807,2,1181.55,69,34,4,16581,1994,
20525,22,2,1,2,10670,119827,2,1186.83,90,34,4,10670,1994,
20528,22,2,1,2,11572,70946,2,1529.55,36,43,7,11572,1994,
20527,22,2,2,2,109000,139220,1,1448.05,32,43,1,80500,1994,
20531,22,2,2,1,67020,138035,1,1526.97,27,40,1,42010,1994,
20530,22,2,4,1,32788,142455,1,1448.05,32,43,1,32388,1994,
20529,22,2,4,1,55408,139220,1,1431.3,37,43,1,31704,1994,
20502,22,2,3,1,106000,127442,1,1246.09,43,44,1,52950,1994,
20503,22,2,3,1,86100,127442,1,1431.3,38,43,1,40550,1994,
20497,22,2,6,1,44500,127442,1,1246.09,41,43,1,30000,1994,
20496,22,2,1,1,16000,124844,2,1227.76,70,39,5,16000,1994,
20501,22,2,4,1,72600,142455,1,1526.97,28,43,1,35150,1994,
20500,22,2,2,1,18456,133243,1,1227.76,73,39,1,13958,1994,
20499,22,2,4,1,66200,71439,1,0.0,37,39,1,40100,1994,
20498,22,2,2,1,57000,74622,1,0.0,59,34,1,44500,1994,
20506,22,1,1,2,45075,133813,2,1323.61,53,43,7,45075,1994,
20505,22,1,4,2,36000,77877,1,1572.31,52,35,1,18000,1994,
20504,22,1,1,2,5250,126932,2,1257.21,82,39,4,5250,1994,
20509,22,2,3,2,26011,161383,1,1585.32,30,40,7,26011,1994,
20508,22,1,1,2,6384,77175,2,0.0,58,33,3,6384,1994,
20512,22,2,3,2,32276,161170,1,1117.43,55,39,1,21752,1994,
20511,22,2,2,1,15000,107467,1,1575.65,62,39,1,15000,1994,
20510,22,2,3,2,7296,129037,1,1258.66,38,37,6,7296,1994,
20536,22,2,1,1,45344,147221,2,1526.97,29,43,7,45344,1994,
20537,22,2,2,1,59496,125764,2,1224.86,36,42,7,38438,1994,
20484,22,2,3,2,19000,64747,1,1156.8,44,33,1,0,1994,
20486,22,2,5,1,22000,64534,1,0.0,37,39,1,20000,1994,
20487,22,2,3,1,30774,65395,1,0.0,38,39,1,5744,1994,
20489,22,2,2,1,99999,126322,1,1249.52,54,39,1,0,1994,
20488,22,2,2,1,24302,78237,1,0.0,61,39,1,16801,1994,
20495,22,2,2,2,45403,133243,1,1227.76,72,43,1,36969,1994,
20494,22,2,3,1,19051,125968,1,1289.76,50,39,1,6001,1994,
20493,22,2,2,1,84650,127442,1,1246.09,42,43,1,50325,1994,
20492,22,2,2,1,126000,126950,1,1397.1,65,43,1,81200,1994,
20491,22,2,2,1,43839,119827,1,1186.83,78,39,4,10339,1994,
20490,22,2,4,1,96000,102038,1,1023.04,38,43,1,48000,1994,
20538,22,2,4,2,22720,102038,1,987.55,42,39,1,4160,1994,
20541,22,2,3,1,64100,142455,1,1526.97,28,40,1,35075,1994,
20545,22,2,1,2,30250,147021,2,1567.86,26,44,7,30250,1994,
20544,22,2,1,2,48600,137920,2,1448.05,31,45,7,48600,1994,
20547,22,2,2,1,67500,133243,1,1246.22,68,43,1,36500,1994,
20546,22,2,2,1,33550,122475,1,1263.14,76,40,1,11850,1994,
20551,22,2,3,1,100100,142455,1,1526.97,29,40,1,65050,1994,
20550,22,2,2,3,85634,126322,1,1289.76,52,43,1,49370,1994,
20549,22,2,5,1,74240,113893,1,1246.22,69,44,4,6200,1994,
20548,22,2,3,1,36289,125764,1,1206.61,49,46,1,36289,1994,
20555,22,2,6,1,46077,132625,1,1631.91,53,32,1,27000,1994,
20554,22,2,4,1,102800,107089,1,1661.58,45,43,1,60300,1994,
20552,22,2,1,1,25920,142455,2,1379.89,28,43,7,25920,1994,
20563,22,1,3,2,43573,136689,1,2415.24,34,39,1,21000,1994,
20560,22,2,4,2,36093,159310,1,1581.23,36,43,1,28665,1994,
20562,22,1,4,2,24000,136689,1,1333.3,36,40,7,24000,1994,
20561,22,2,4,1,41427,54407,1,1635.76,42,40,1,30000,1994,
20559,22,2,7,1,53000,129037,1,1581.23,37,39,1,34000,1994,
20566,22,1,4,2,28000,137776,1,1674.99,36,39,7,16000,1994,
20565,22,1,4,2,5856,170953,1,1679.32,31,37,7,5856,1994,
20570,22,1,1,2,5472,149620,2,1473.71,83,32,4,5472,1994,
20569,22,1,3,2,7390,113839,1,1113.76,58,39,6,7330,1994,
20568,22,1,1,2,6552,178721,2,1790.26,60,36,7,6552,1994,
20567,22,1,3,2,23000,153403,1,1621.46,43,37,7,23000,1994,
20558,22,2,4,2,37000,129037,1,1258.66,36,39,7,27000,1994,
20557,22,2,3,2,22650,161383,1,1447.76,29,45,1,21650,1994,
20556,22,2,3,2,39000,161383,1,2280.04,32,39,1,16000,1994,
20725,22,2,3,1,19203,135186,2,1289.76,50,42,5,19113,1994,
20724,22,2,6,1,6000,142455,1,1448.05,31,42,1,6000,1994,
20723,22,2,5,1,101555,125968,1,1289.76,53,41,1,30253,1994,
20729,22,2,5,1,74522,71439,1,0.0,30,37,1,43910,1994,
20728,22,2,1,1,50200,147221,2,1526.97,27,43,7,50200,1994,
20720,22,2,4,1,31021,139220,1,1448.05,34,43,1,29129,1994,
20722,22,2,4,1,103200,127442,1,1246.09,41,44,1,60100,1994,
20721,22,2,1,2,25000,147221,2,1526.97,29,39,7,25000,1994,
66464,22,2,1,1,7268,112392,2,1137.43,84,34,4,7268,1994,
66463,22,2,1,1,38100,111671,2,1117.69,61,39,7,38100,1994,
66461,22,2,2,1,25920,113097,1,1112.21,73,39,1,20940,1994,
66462,22,2,1,1,28390,121913,2,1222.87,67,39,4,28390,1994,
66459,22,2,2,1,21510,112392,1,1284.51,83,36,1,16755,1994,
66460,22,2,3,1,65000,124014,1,1346.58,34,43,1,65000,1994,
66458,22,2,1,1,18900,109026,2,1094.5,68,43,5,18900,1994,
66455,22,2,4,1,56199,146291,1,1516.64,67,39,1,21100,1994,
66454,22,2,4,1,66917,127289,1,1279.39,52,43,1,35217,1994,
66453,22,2,2,1,27960,113097,1,1284.51,77,36,1,14860,1994,
66456,22,2,2,1,10737,112392,1,1137.43,88,34,4,5145,1994,
66457,22,2,3,1,116200,126000,1,1338.34,45,44,1,68100,1994,
66474,22,1,2,2,34200,55522,1,0.0,33,38,1,24100,1994,
66470,22,1,3,2,42050,54904,1,1059.2,27,41,1,30050,1994,
66469,22,1,3,2,6870,67071,1,1361.38,45,39,1,5480,1994,
66472,22,1,2,2,31000,65313,1,0.0,54,44,7,31000,1994,
66471,22,1,1,2,16703,63706,2,0.0,43,39,7,16703,1994,
66473,22,1,5,2,45835,64354,1,0.0,46,40,1,17818,1994,
66468,22,1,1,2,13500,109810,2,1342.2,28,36,7,13500,1994,
66513,22,2,5,1,48819,122151,1,1338.34,49,40,1,44040,1994,
66510,22,2,1,1,1900,112392,2,1137.43,76,33,4,1900,1994,
66512,22,2,4,2,34500,122151,1,1338.34,45,34,1,14000,1994,
66508,22,2,2,1,12350,112392,1,1112.21,72,39,1,10975,1994,
66509,22,2,4,1,90760,114547,1,1270.46,47,39,1,34600,1994,
66501,22,2,1,1,73724,112392,2,1137.43,80,39,4,73724,1994,
66500,22,2,3,1,107952,127289,1,1338.34,47,40,1,102599,1994,
66499,22,2,2,1,56996,127289,1,1179.61,54,40,1,44000,1994,
66507,22,2,2,1,24265,121913,1,1112.21,70,40,1,18680,1994,
66505,22,2,3,1,107128,123747,1,1413.21,64,43,1,85000,1994,
66504,22,2,3,1,95106,120829,1,1259.51,29,43,1,80000,1994,
66503,22,2,3,1,80000,126000,1,1346.58,33,44,1,75000,1994,
66502,22,2,3,1,160100,126000,1,1259.73,36,44,1,65050,1994,
66506,22,2,2,1,8222,113097,1,1112.21,70,39,1,5000,1994,
66659,22,2,4,1,51500,126000,1,1259.73,36,40,1,48250,1994,
66658,22,2,3,1,60200,124014,1,1346.58,32,41,1,40100,1994,
66660,22,2,4,1,65765,122223,1,1338.34,49,41,1,60391,1994,
66514,22,2,1,2,51200,60140,2,1293.08,34,32,5,51200,1994,
66518,22,2,8,1,75140,146720,1,1498.45,36,43,1,35140,1994,
66517,22,2,4,1,22327,132318,1,1277.24,40,39,1,2303,1994,
66520,22,2,2,1,13397,178663,1,1671.68,73,39,1,7262,1994,
66515,22,2,1,1,21500,117429,2,1277.24,41,40,6,21500,1994,
66521,22,2,2,2,33000,117429,2,1277.24,40,43,7,32000,1994,
66487,22,2,4,1,163019,124859,1,1127.52,35,44,1,81404,1994,
66485,22,2,2,1,39000,131674,1,1338.34,47,40,5,38000,1994,
66484,22,2,4,1,52540,124014,1,1346.58,34,44,1,49520,1994,
66497,22,2,4,1,46000,126000,1,1275.91,39,39,1,1000,1994,
66496,22,2,4,1,22560,126000,1,1259.73,37,39,1,14810,1994,
66495,22,2,1,1,29700,55480,2,1209.68,35,40,5,29700,1994,
66494,22,2,2,1,63350,120829,1,1385.64,26,43,1,38175,1994,
66493,22,2,5,1,94602,122151,1,1247.24,43,39,1,22801,1994,
66490,22,2,4,1,42023,134984,1,1117.69,62,38,1,18732,1994,
66491,22,2,3,1,85120,126000,1,1275.91,38,39,7,35600,1994,
66492,22,2,2,1,65656,113097,1,1284.51,77,40,1,53200,1994,
66488,22,2,5,1,28301,122223,1,1238.27,45,43,1,3430,1994,
66489,22,2,1,1,27650,121913,2,1222.87,66,39,5,27650,1994,
66522,22,1,1,1,8962,134462,2,1360.68,82,37,4,8962,1994,
66532,22,1,6,1,71760,53792,1,0.0,41,39,1,20800,1994,
66530,22,1,4,2,5856,66015,1,1264.23,33,39,6,5856,1994,
66529,22,1,5,2,6624,54904,1,1059.2,29,39,7,6624,1994,
66528,22,1,5,2,6624,66015,1,1264.23,34,34,6,6624,1994,
66524,22,1,2,1,14274,129142,1,1183.97,62,33,1,10005,1994,
66663,22,2,2,1,89562,122151,1,1354.91,55,43,1,89381,1994,
66662,22,2,1,1,33480,126517,2,1346.58,34,39,7,33480,1994,
66533,22,1,4,2,5888,63706,1,0.0,44,35,7,5088,1994,
29858,22,2,4,1,67850,115795,1,1274.22,32,44,1,67750,1994,
29857,22,2,4,1,15557,124287,1,1288.08,36,41,1,14451,1994,
29856,22,2,3,1,75156,121364,1,1303.95,57,43,1,50958,1994,
29855,22,2,3,1,76636,118555,1,1229.95,49,44,1,60081,1994,
29859,22,2,2,1,59140,118555,2,1178.35,47,44,7,57400,1994,
29690,22,2,2,2,70500,130139,1,1274.22,31,39,1,35250,1994,
29689,22,2,1,1,58060,121364,2,1202.87,55,40,5,58060,1994,
29682,22,2,4,1,138800,124147,1,1069.8,61,46,1,88200,1994,
29686,22,2,2,2,9958,111946,1,1225.06,70,39,1,6291,1994,
29684,22,2,2,1,23480,111946,1,1225.06,72,46,1,17140,1994,
29683,22,2,3,1,64765,121364,1,1069.8,61,44,1,5250,1994,
29688,22,2,3,1,230480,111946,1,1225.06,71,45,1,223720,1994,
29687,22,2,2,3,65317,126018,1,1123.37,77,40,1,55854,1994,
29700,22,2,2,2,43000,121033,2,1274.22,33,35,7,25000,1994,
29699,22,2,2,1,60002,109835,1,1069.8,61,39,1,60001,1994,
29698,22,2,1,1,9304,115986,2,1159.04,90,39,4,9304,1994,
29664,22,2,2,1,55200,126018,1,1123.37,78,43,1,40100,1994,
29697,22,2,1,2,31382,118555,2,1178.35,48,39,5,31382,1994,
29696,22,2,1,1,26568,126018,2,1267.83,68,39,4,26568,1994,
29666,22,2,1,1,5599,115986,2,1159.04,83,40,4,5599,1994,
29665,22,2,5,2,46200,106362,1,1070.75,40,39,1,8000,1994,
29695,22,2,2,2,14636,58402,1,1101.54,27,35,4,14636,1994,
29694,22,2,6,2,42000,152478,1,1522.95,28,40,1,0,1994,
29667,22,2,2,1,150000,115795,1,1147.0,33,43,7,64500,1994,
29670,22,2,1,1,66195,121364,2,1202.87,59,43,5,66195,1994,
29669,22,2,1,2,66000,52477,2,1252.11,29,44,7,66000,1994,
29668,22,2,1,1,30000,126564,2,1231.89,50,46,7,30000,1994,
29676,22,2,6,1,51632,58205,1,0.0,43,41,1,51336,1994,
29675,22,2,4,1,70153,124287,1,1216.77,38,39,1,30048,1994,
29674,22,2,3,1,54942,118555,1,1178.35,46,44,4,33000,1994,
29673,22,2,6,1,107000,115795,1,1288.08,35,43,1,58000,1994,
29691,22,2,1,1,7598,115986,2,1159.04,88,32,4,7598,1994,
29693,22,2,3,2,49860,113094,1,1103.26,67,34,4,8220,1994,
29692,22,2,1,1,19000,124147,2,1227.74,52,40,5,19000,1994,
29672,22,2,3,1,126771,109835,1,1144.57,63,39,1,45418,1994,
29679,22,2,3,1,13697,120633,1,1149.03,63,39,1,0,1994,
29678,22,2,4,1,37813,124287,1,1216.77,37,43,1,31165,1994,
29681,22,2,2,1,90208,121364,1,1069.8,60,43,1,87678,1994,
29702,22,2,3,2,9902,107652,1,1087.28,46,39,7,9902,1994,
29701,22,2,9,1,70357,108167,1,1095.21,67,36,4,3000,1994,
29703,22,2,1,1,357,136950,2,1365.26,60,39,4,357,1994,
29705,22,1,3,2,50520,68044,1,1297.51,48,39,1,17000,1994,
29704,22,2,3,2,56500,126421,2,1568.62,37,39,4,14000,1994,
29709,22,1,8,2,16250,109836,1,1098.59,30,39,7,5376,1994,
29708,22,1,3,2,84608,68774,1,0.0,32,45,1,70983,1994,
29706,22,1,2,2,44001,58835,1,1125.55,21,39,7,14000,1994,
29639,22,2,1,1,23637,109835,2,1108.19,60,43,5,23637,1994,
29638,22,2,4,1,41500,115795,1,1152.42,40,40,1,40750,1994,
29641,22,2,4,1,48391,115795,1,1274.22,33,43,1,25025,1994,
29640,22,2,3,1,57950,124147,1,1231.89,50,42,1,35125,1994,
29642,22,2,4,1,119000,106362,1,1229.95,49,39,1,100000,1994,
29646,22,2,1,2,9360,63774,2,1428.58,40,34,3,9360,1994,
29645,22,2,5,1,68031,106362,1,1229.95,45,44,1,66830,1994,
