cbsa_code,cbsa_name,year,age_group,owner_units_estimated,renter_units_estimated,total_age_group_units,age_group_share_of_total_units,owner_rate_within_age_group,renter_rate_within_age_group
45940,"Trenton-Princeton, NJ",2021,35-44,13742.0,12258.0,26000.0,0.18059317913454193,0.5285384615384615,0.4714615384615385
45940,"Trenton-Princeton, NJ",2021,45-54,19418.0,9592.0,29010.0,0.20150031256511775,0.6693553946914857,0.3306446053085143
45940,"Trenton-Princeton, NJ",2021,55-59,9650.0,5164.0,14814.0,0.10289643675765785,0.6514108275955177,0.34858917240448223
45940,"Trenton-Princeton, NJ",2021,60-64,12981.0,3809.0,16790.0,0.11662151837188303,0.7731387730792139,0.22686122692078617
45940,"Trenton-Princeton, NJ",2021,65-74,16565.0,5764.0,22329.0,0.15509481141904563,0.7418603609655605,0.25813963903443954
45940,"Trenton-Princeton, NJ",2021,75-84,8590.0,2683.0,11273.0,0.07830103493783427,0.761997693604187,0.23800230639581302
45940,"Trenton-Princeton, NJ",2021,85+,2922.0,1340.0,4262.0,0.029603389595054524,0.6855936180197091,0.3144063819802909
47220,"Vineland-Bridgeton, NJ",2021,15-24,220.0,1267.0,1487.0,0.02759683016907002,0.14794889038332212,0.8520511096166778
47220,"Vineland-Bridgeton, NJ",2021,25-34,4579.0,3232.0,7811.0,0.1449622329862851,0.586224555114582,0.413775444885418
47220,"Vineland-Bridgeton, NJ",2021,35-44,5183.0,3220.0,8403.0,0.15594900061243805,0.6168035225514698,0.3831964774485303
47220,"Vineland-Bridgeton, NJ",2021,45-54,6373.0,3636.0,10009.0,0.1857543195441976,0.636726945748826,0.36327305425117395
47220,"Vineland-Bridgeton, NJ",2021,55-59,3974.0,1522.0,5496.0,0.10199877512387952,0.7230713245997089,0.27692867540029115
47220,"Vineland-Bridgeton, NJ",2021,60-64,3456.0,1433.0,4889.0,0.09073362656125308,0.7068930251585192,0.29310697484148085
47220,"Vineland-Bridgeton, NJ",2021,65-74,6771.0,2954.0,9725.0,0.1804836404802999,0.6962467866323907,0.30375321336760924
47220,"Vineland-Bridgeton, NJ",2021,75-84,3340.0,1001.0,4341.0,0.0805634430154223,0.7694079705137066,0.23059202948629348
47220,"Vineland-Bridgeton, NJ",2021,85+,1370.0,352.0,1722.0,0.03195813150715439,0.7955865272938444,0.20441347270615565
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,15-24,0.0,562.0,562.0,0.012349748390357528,0.0,1.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,25-34,3842.0,1650.0,5492.0,0.12068472982178566,0.6995630007283321,0.3004369992716679
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,35-44,5096.0,2480.0,7576.0,0.16647988221592283,0.672650475184794,0.3273495248152059
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,45-54,6888.0,1595.0,8483.0,0.18641088184235394,0.8119768949664034,0.1880231050335966
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,55-59,4072.0,745.0,4817.0,0.10585184696859824,0.8453394228773096,0.15466057712269046
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,60-64,3598.0,1160.0,4758.0,0.10455534313402334,0.7562000840689366,0.24379991593106348
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,65-74,6781.0,1474.0,8255.0,0.18140066363416618,0.8214415505754088,0.17855844942459115
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,75-84,2761.0,1562.0,4323.0,0.09499637418419145,0.638676844783715,0.361323155216285
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,85+,921.0,320.0,1241.0,0.027270529808600875,0.7421434327155519,0.257856567284448
12100,"Atlantic City-Hammonton, NJ",2022,15-24,1269.0,64.0,1333.0,0.012461204801256403,0.9519879969992499,0.04801200300075019
12100,"Atlantic City-Hammonton, NJ",2022,25-34,5742.0,6948.0,12690.0,0.11862917398945519,0.4524822695035461,0.5475177304964539
12100,"Atlantic City-Hammonton, NJ",2022,35-44,8835.0,6996.0,15831.0,0.1479919979059941,0.5580822436990714,0.44191775630092855
12100,"Atlantic City-Hammonton, NJ",2022,45-54,13549.0,5559.0,19108.0,0.17862618255244364,0.7090747330960854,0.29092526690391457
12100,"Atlantic City-Hammonton, NJ",2022,55-59,8088.0,2158.0,10246.0,0.09578207381370826,0.7893812219402694,0.21061877805973062
12100,"Atlantic City-Hammonton, NJ",2022,60-64,11337.0,3244.0,14581.0,0.13630669707960963,0.7775186887044784,0.22248131129552157
12100,"Atlantic City-Hammonton, NJ",2022,65-74,14130.0,4880.0,19010.0,0.1777100549676551,0.7432930036822725,0.25670699631772753
12100,"Atlantic City-Hammonton, NJ",2022,75-84,8887.0,1216.0,10103.0,0.09444527539916987,0.8796397109769375,0.12036028902306245
12100,"Atlantic City-Hammonton, NJ",2022,85+,3094.0,976.0,4070.0,0.03804733949070785,0.7601965601965602,0.2398034398034398
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022,15-24,6654.0,40747.0,47401.0,0.0182373264797316,0.1403767852998882,0.8596232147001118
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022,25-34,129204.0,225236.0,354440.0,0.13636923266336298,0.3645299627581537,0.6354700372418463
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022,35-44,258180.0,205954.0,464134.0,0.17857351719043368,0.5562617692304378,0.44373823076956226
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022,45-54,324610.0,166907.0,491517.0,0.18910900612515005,0.6604247665899654,0.33957523341003465
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022,55-59,179785.0,82208.0,261993.0,0.10080065560651297,0.6862206242151507,0.3137793757848492
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022,60-64,191108.0,71992.0,263100.0,0.1012265689925821,0.7263702014443177,0.27362979855568226
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022,65-74,295682.0,103604.0,399286.0,0.15362353411924035,0.7405268404101321,0.25947315958986794
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022,75-84,173505.0,57638.0,231143.0,0.08893125365508325,0.7506392146852814,0.24936078531471859
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022,85+,60262.0,25844.0,86106.0,0.03312890516790298,0.6998583141709056,0.3001416858290944
36140,"Ocean City, NJ",2022,15-24,0.0,2506.0,2506.0,0.05160307229783992,0.0,1.0
36140,"Ocean City, NJ",2022,25-34,3538.0,2575.0,6113.0,0.1258777258406606,0.5787665630623262,0.4212334369376738
36140,"Ocean City, NJ",2022,35-44,3777.0,1859.0,5636.0,0.11605543314869345,0.6701561391057488,0.3298438608942512
36140,"Ocean City, NJ",2022,45-54,5002.0,1113.0,6115.0,0.12591890945781767,0.8179885527391659,0.18201144726083401
36140,"Ocean City, NJ",2022,55-59,3687.0,251.0,3938.0,0.08109054218231987,0.936262061960386,0.06373793803961401
36140,"Ocean City, NJ",2022,60-64,4790.0,1029.0,5819.0,0.11982373411856763,0.8231654923526379,0.17683450764736208
36140,"Ocean City, NJ",2022,65-74,8950.0,1130.0,10080.0,0.20756543047175832,0.8878968253968254,0.11210317460317461
36140,"Ocean City, NJ",2022,75-84,5524.0,844.0,6368.0,0.1311286370281902,0.867462311557789,0.13253768844221106
36140,"Ocean City, NJ",2022,85+,1778.0,210.0,1988.0,0.04093651545415234,0.8943661971830986,0.1056338028169014
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,15-24,1748.0,9799.0,11547.0,0.022340413182527,0.15138131116307266,0.8486186888369274
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,25-34,34980.0,31376.0,66356.0,0.12838143735513655,0.5271565495207667,0.4728434504792332
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,35-44,63055.0,27270.0,90325.0,0.17475515897737517,0.6980902297259894,0.3019097702740105
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,45-54,75588.0,17671.0,93259.0,0.1804316786168949,0.8105169474259857,0.1894830525740143
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,55-59,39371.0,9278.0,48649.0,0.09412304156202962,0.8092869329277066,0.19071306707229338
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,60-64,44261.0,12689.0,56950.0,0.11018329702476078,0.7771905179982441,0.22280948200175593
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,65-74,70590.0,15543.0,86133.0,0.16664473964238313,0.8195465152728919,0.18045348472710807
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,75-84,36529.0,9266.0,45795.0,0.0886013009174525,0.7976635003821377,0.2023364996178622
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,85+,12797.0,5055.0,17852.0,0.034538932721440374,0.7168384494734483,0.2831615505265516
45940,"Trenton-Princeton, NJ",2022,15-24,451.0,3480.0,3931.0,0.02711240163046852,0.11472907657084712,0.8852709234291529
45940,"Trenton-Princeton, NJ",2022,25-34,6600.0,11606.0,18206.0,0.12556814654904855,0.3625178512578271,0.6374821487421729
45940,"Trenton-Princeton, NJ",2022,35-44,16883.0,9117.0,26000.0,0.17932394871335067,0.6493461538461538,0.35065384615384615
45940,"Trenton-Princeton, NJ",2022,45-54,19011.0,8233.0,27244.0,0.18790390995178943,0.6978050212890912,0.30219497871090883
45940,"Trenton-Princeton, NJ",2022,55-59,9647.0,4631.0,14278.0,0.09847643614343157,0.6756548536209553,0.32434514637904466
45940,"Trenton-Princeton, NJ",2022,60-64,10822.0,4345.0,15167.0,0.10460793577443805,0.713522779719127,0.28647722028087297
45940,"Trenton-Princeton, NJ",2022,65-74,16620.0,6534.0,23154.0,0.15969487340418928,0.7178025395180099,0.2821974604819901
45940,"Trenton-Princeton, NJ",2022,75-84,9136.0,3025.0,12161.0,0.08387532847319452,0.7512540087163885,0.24874599128361155
45940,"Trenton-Princeton, NJ",2022,85+,3221.0,1627.0,4848.0,0.03343701936008939,0.664397689768977,0.3356023102310231
47220,"Vineland-Bridgeton, NJ",2022,15-24,686.0,822.0,1508.0,0.027437637597569186,0.45490716180371354,0.5450928381962865
47220,"Vineland-Bridgeton, NJ",2022,25-34,4490.0,3584.0,8074.0,0.14690416841032733,0.5561060193212781,0.4438939806787218
47220,"Vineland-Bridgeton, NJ",2022,35-44,5695.0,4228.0,9923.0,0.18054620549116646,0.5739191776680439,0.42608082233195604
47220,"Vineland-Bridgeton, NJ",2022,45-54,6322.0,1949.0,8271.0,0.1504885282291079,0.7643573933018982,0.2356426066981018
47220,"Vineland-Bridgeton, NJ",2022,55-59,4681.0,799.0,5480.0,0.09970706500973417,0.8541970802919708,0.1458029197080292
47220,"Vineland-Bridgeton, NJ",2022,60-64,3851.0,1641.0,5492.0,0.09992540164844162,0.7012017479970867,0.2987982520029133
47220,"Vineland-Bridgeton, NJ",2022,65-74,6178.0,2809.0,8987.0,0.1635159476719856,0.6874374095916324,0.31256259040836765
47220,"Vineland-Bridgeton, NJ",2022,75-84,3478.0,1443.0,4921.0,0.0895362165899456,0.706766917293233,0.2932330827067669
47220,"Vineland-Bridgeton, NJ",2022,85+,1378.0,927.0,2305.0,0.04193882935172213,0.5978308026030369,0.4021691973969631
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,15-24,133.0,240.0,373.0,0.008240726421138678,0.35656836461126007,0.6434316353887399
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,25-34,2558.0,2541.0,5099.0,0.11265271855599496,0.5016669935281428,0.49833300647185724
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,35-44,5528.0,2319.0,7847.0,0.173364558248459,0.7044730470243405,0.2955269529756595
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,45-54,5814.0,1416.0,7230.0,0.1597331153480768,0.804149377593361,0.195850622406639
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,55-59,5197.0,802.0,5999.0,0.1325365088482867,0.8663110518419737,0.13368894815802634
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,60-64,3169.0,342.0,3511.0,0.07756887524026247,0.9025918541726003,0.0974081458273996
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,65-74,7296.0,1859.0,9155.0,0.2022623334732563,0.7969415619879847,0.20305843801201529
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,75-84,3871.0,1299.0,5170.0,0.11422132867905353,0.748742746615087,0.25125725338491295
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,85+,620.0,259.0,879.0,0.01941983518547158,0.7053469852104665,0.29465301478953354
12100,"Atlantic City-Hammonton, NJ",2023,15-24,1076.0,986.0,2062.0,0.0185501718274888,0.521823472356935,0.478176527643065
12100,"Atlantic City-Hammonton, NJ",2023,25-34,6258.0,7286.0,13544.0,0.12184458158657047,0.46204961606615474,0.5379503839338452
12100,"Atlantic City-Hammonton, NJ",2023,35-44,10798.0,7474.0,18272.0,0.16437863221720433,0.5909588441330998,0.40904115586690015
12100,"Atlantic City-Hammonton, NJ",2023,45-54,11599.0,6111.0,17710.0,0.1593227657928354,0.6549407114624506,0.3450592885375494
12100,"Atlantic City-Hammonton, NJ",2023,55-59,7229.0,2459.0,9688.0,0.08715522049695029,0.7461808422791082,0.2538191577208918
12100,"Atlantic City-Hammonton, NJ",2023,60-64,11298.0,2736.0,14034.0,0.12625272135158963,0.8050448909790509,0.19495510902094912
12100,"Atlantic City-Hammonton, NJ",2023,65-74,15702.0,4959.0,20661.0,0.1858705626225733,0.7599825758675766,0.2400174241324234
12100,"Atlantic City-Hammonton, NJ",2023,75-84,8525.0,3223.0,11748.0,0.10568739991723493,0.7256554307116105,0.2743445692883895
12100,"Atlantic City-Hammonton, NJ",2023,85+,2455.0,984.0,3439.0,0.030937944187552854,0.7138703111369584,0.2861296888630416
35620,"New York-Newark-Jersey City, NY-NJ-PA",2023,15-24,6760.0,43624.0,50384.0,0.01927441675417506,0.1341695776436964,0.8658304223563036
35620,"New York-Newark-Jersey City, NY-NJ-PA",2023,25-34,117838.0,232783.0,350621.0,0.13413018570906662,0.3360836915073541,0.6639163084926459
35620,"New York-Newark-Jersey City, NY-NJ-PA",2023,35-44,264539.0,211153.0,475692.0,0.1819761403347698,0.5561140401772575,0.4438859598227424
35620,"New York-Newark-Jersey City, NY-NJ-PA",2023,45-54,316408.0,168258.0,484666.0,0.18540914716138077,0.652837211605518,0.34716278839448195
35620,"New York-Newark-Jersey City, NY-NJ-PA",2023,55-59,175104.0,76127.0,251231.0,0.09610850658082237,0.6969840505351649,0.3030159494648352
35620,"New York-Newark-Jersey City, NY-NJ-PA",2023,60-64,192302.0,77314.0,269616.0,0.10314169473629849,0.7132440211263427,0.28675597887365734
35620,"New York-Newark-Jersey City, NY-NJ-PA",2023,65-74,294458.0,111943.0,406401.0,0.1554688441432498,0.7245503825039801,0.2754496174960199
35620,"New York-Newark-Jersey City, NY-NJ-PA",2023,75-84,175489.0,63036.0,238525.0,0.09124782185395375,0.735725814904098,0.2642741850959019
35620,"New York-Newark-Jersey City, NY-NJ-PA",2023,85+,60203.0,26696.0,86899.0,0.03324324272628331,0.6927927824255745,0.3072072175744255
36140,"Ocean City, NJ",2023,15-24,2191.0,1292.0,3483.0,0.07330162471588518,0.6290554120011485,0.37094458799885155
36140,"Ocean City, NJ",2023,25-34,3501.0,1606.0,5107.0,0.10747958582372254,0.6855296651654592,0.31447033483454084
36140,"Ocean City, NJ",2023,35-44,3849.0,873.0,4722.0,0.09937705194039902,0.8151207115628971,0.1848792884371029
36140,"Ocean City, NJ",2023,45-54,5147.0,1301.0,6448.0,0.13570165838875325,0.7982320099255583,0.20176799007444168
36140,"Ocean City, NJ",2023,55-59,3417.0,544.0,3961.0,0.08336139405673879,0.8626609442060086,0.13733905579399142
36140,"Ocean City, NJ",2023,60-64,4371.0,401.0,4772.0,0.10042932906810338,0.9159681475272422,0.08403185247275775
36140,"Ocean City, NJ",2023,65-74,9541.0,871.0,10412.0,0.21912618907315431,0.9163465232424126,0.0836534767575874
36140,"Ocean City, NJ",2023,75-84,6141.0,922.0,7063.0,0.1486446670595168,0.8694605691632451,0.13053943083675493
36140,"Ocean City, NJ",2023,85+,1213.0,335.0,1548.0,0.03257849987372675,0.7835917312661499,0.21640826873385013
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023,15-24,2724.0,6455.0,9179.0,0.017660583555397357,0.29676435341540475,0.7032356465845953
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023,25-34,35421.0,29864.0,65285.0,0.1256096739747376,0.5425595466033545,0.45744045339664546
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023,35-44,68916.0,28778.0,97694.0,0.18796525219097826,0.7054271500808648,0.29457284991913524
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023,45-54,71741.0,19680.0,91421.0,0.1758958720141608,0.7847321731330876,0.21526782686691243
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023,55-59,39876.0,12862.0,52738.0,0.10146898960066957,0.7561151351966324,0.2438848648033676
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023,60-64,41801.0,10772.0,52573.0,0.10115152622920856,0.7951039506971259,0.2048960493028741
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023,65-74,71466.0,16929.0,88395.0,0.17007378618360927,0.8084846427965383,0.19151535720346174
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023,75-84,37849.0,10146.0,47995.0,0.09234336068649049,0.7886029794770288,0.21139702052297113
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023,85+,9787.0,4678.0,14465.0,0.027830955564748096,0.6765986864846181,0.323401313515382
45940,"Trenton-Princeton, NJ",2023,15-24,580.0,1787.0,2367.0,0.016183730120745532,0.24503591043514997,0.7549640895648501
45940,"Trenton-Princeton, NJ",2023,25-34,5828.0,14096.0,19924.0,0.1362250270070697,0.2925115438666934,0.7074884561333066
45940,"Trenton-Princeton, NJ",2023,35-44,14998.0,10821.0,25819.0,0.17653051457014318,0.580890042216972,0.419109957783028
45940,"Trenton-Princeton, NJ",2023,45-54,19714.0,9127.0,28841.0,0.19719263219789687,0.683540792621615,0.31645920737838495
45940,"Trenton-Princeton, NJ",2023,55-59,9663.0,3668.0,13331.0,0.09114715092507761,0.7248518490735879,0.27514815092641215
45940,"Trenton-Princeton, NJ",2023,60-64,10484.0,5013.0,15497.0,0.10595659724596261,0.6765180357488546,0.3234819642511454
45940,"Trenton-Princeton, NJ",2023,65-74,15063.0,8651.0,23714.0,0.1621381394522009,0.6351943999325294,0.3648056000674707
45940,"Trenton-Princeton, NJ",2023,75-84,8217.0,3294.0,11511.0,0.07870338716514652,0.7138389366692729,0.2861610633307271
45940,"Trenton-Princeton, NJ",2023,85+,3636.0,1618.0,5254.0,0.03592282131575709,0.6920441568328892,0.3079558431671108
47220,"Vineland-Bridgeton, NJ",2023,15-24,297.0,71.0,368.0,0.006754524430087001,0.8070652173913043,0.19293478260869565
47220,"Vineland-Bridgeton, NJ",2023,25-34,4082.0,2839.0,6921.0,0.12703278146910907,0.5897991619708135,0.41020083802918655
47220,"Vineland-Bridgeton, NJ",2023,35-44,4583.0,3732.0,8315.0,0.15261921368525386,0.5511725796752857,0.4488274203247144
47220,"Vineland-Bridgeton, NJ",2023,45-54,7204.0,3265.0,10469.0,0.19215520722440438,0.6881268507020728,0.3118731492979272
47220,"Vineland-Bridgeton, NJ",2023,55-59,3526.0,1356.0,4882.0,0.08960757681436071,0.7222449815649324,0.2777550184350676
47220,"Vineland-Bridgeton, NJ",2023,60-64,4655.0,1443.0,6098.0,0.11192687493116993,0.7633650377172844,0.23663496228271563
47220,"Vineland-Bridgeton, NJ",2023,65-74,6618.0,4431.0,11049.0,0.20280092507617195,0.5989682324192235,0.4010317675807765
47220,"Vineland-Bridgeton, NJ",2023,75-84,3996.0,796.0,4792.0,0.0879556550787416,0.833889816360601,0.166110183639399
47220,"Vineland-Bridgeton, NJ",2023,85+,1129.0,459.0,1588.0,0.029147241290701516,0.7109571788413098,0.2890428211586902
